,word,count
3005,pero,2
3006,permethrin,2
3007,perl,2
3008,periscapular,2
3009,perfumes,2
3010,perdido,2
3011,pentasa,2
3012,pencillin,2
3013,pegvisomant,2
3014,pegol,2
3015,pecho,2
3016,pecans,2
3017,pcv,2
3018,pcu,2
3019,pca,2
3020,paroxysimal,2
3021,parkinsonism,2
3022,parathesias,2
3023,paraganglioma,2
3024,paraesthesias,2
3025,paracasei,2
3026,pancytopenic,2
3027,palpiatations,2
3028,palpated,2
3029,palpatation,2
3030,paliperidone,2
3031,paleo,2
3032,paient,2
3033,paf,2
3034,pacs,2
3035,packed,2
3036,oxcarbazepine,2
3037,overwhelmed,2
3038,overthinking,2
3039,overreaction,2
3040,overheated,2
3041,outweighs,2
3042,outbreaks,2
3043,osteo,2
3044,osf,2
3045,organomegaly,2
3046,oranges,2
3047,opion,2
3048,opioids,2
3049,ophth,2
3050,opened,2
3051,onfi,2
3052,omnicef,2
3053,omalizumab,2
3054,olly,2
3055,ole,2
3056,ohhh,2
3057,ogmentin,2
3058,officinale,2
3059,offered,2
3060,ocuvite,2
3061,ocurred,2
3062,ocrevus,2
3063,occurring,2
3064,occured,2
3065,occurance,2
3066,occassional,2
3067,obtained,2
3068,numbs,2
3069,numbnes,2
3070,numbed,2
3071,notifed,2
3072,noticible,2
3073,nostrils,2
3074,nosebleeds,2
3075,nortrel,2
3076,normoactive,2
3077,normalise,2
3078,noone,2
3079,nonpruritic,2
3080,noninfective,2
3081,nodosum,2
3082,nmol,2
3083,nippv,2
3084,nintedanib,2
3085,nimodipine,2
3086,nikki,2
3087,nigrum,2
3088,nightmares,2
3089,nightime,2
3090,niaspan,2
3091,newsensitives,2
3092,neuros,2
3093,negitive,2
3094,ndfeb,2
3095,ncs,2
3096,nauzene,2
3097,nause,2
3098,nausa,2
3099,nasuea,2
3100,nasonex,2
3101,nasogastric,2
3102,naseau,2
3103,nasea,2
3104,narrowing,2
3105,nare,2
3106,narco,2
3107,naranjo,2
3108,naproxene,2
3109,naphazoline,2
3110,naloxone,2
3111,nails,2
3112,myrbetriq,2
3113,myofacial,2
3114,mylanta,2
3115,myesthenia,2
3116,mycins,2
3117,mutiple,2
3118,muslce,2
3119,multigummies,2
3120,multaq,2
3121,muerto,2
3122,mucos,2
3123,msm,2
3124,msafp,2
3125,msa,2
3126,mras,2
3127,mortis,2
3128,moreso,2
3129,morbiliform,2
3130,montioring,2
3131,monocytosis,2
3132,monochromal,2
3133,monistat,2
3134,monderna,2
3135,monascus,2
3136,moisturizer,2
3137,modera,2
3138,modafinil,2
3139,mixing,2
3140,miu,2
3141,misc,2
3142,mirapex,2
3143,ministroke,2
3144,milvax,2
3145,milroy,2
3146,migrated,2
3147,miembro,2
3148,midol,2
3149,midodrine,2
3150,midlung,2
3151,midback,2
3152,microperforation,2
3153,microlumbar,2
3154,microcytic,2
3155,microblading,2
3156,microalbumin,2
3157,miconazole,2
3158,micafungin,2
3159,mhra,2
3160,mhn,2
3161,mgxday,2
3162,mgr,2
3163,mfr,2
3164,mfg,2
3165,methyprednisolone,2
3166,methyldopa,2
3167,methylcellulose,2
3168,methlyprednisolone,2
3169,methicillin,2
3170,metaprolol,2
3171,mepolizumab,2
3172,meperidine,2
3173,mehtylprednisolone,2
3174,medol,2
3175,medivac,2
3176,medicated,2
3177,medevac,2
3178,mederol,2
3179,mederna,2
3180,mederma,2
3181,mecobalamin,2
3182,meclazine,2
3183,mech,2
3184,mds,2
3185,mdd,2
3186,mcl,2
3187,mc,2
3188,massaging,2
3189,manufactutere,2
3190,malus,2
3191,malpighia,2
3192,mallampati,2
3193,mailing,2
3194,maderna,2
3195,lymphodema,2
3196,lymphocytes,2
3197,lymphadenopthy,2
3198,lvef,2
3199,lumason,2
3200,lua,2
3201,looks,2
3202,longum,2
3203,lomotil,2
3204,lnked,2
3205,llt,2
3206,llq,2
3207,livalo,2
3208,litre,2
3209,liquigels,2
3210,lipedema,2
3211,linzess,2
3212,linz,2
3213,linisipril,2
3214,limits,2
3215,lgl,2
3216,levothroid,2
3217,levetiracitam,2
3218,letrozole,2
3219,lethergy,2
3220,lenses,2
3221,leftsided,2
3222,leaned,2
3223,lbp,2
3224,latuda,2
3225,latissimus,2
3226,lathargic,2
3227,lanta,2
3228,lactulose,2
3229,lactoperoxidase,2
3230,lacosamide,2
3231,labialis,2
3232,ksc,2
3233,klebsiella,2
3234,kiu,2
3235,ketamine,2
3236,kefex,2
3237,kco,2
3238,kcl,2
3239,kanjinti,2
3240,jynarque,2
3241,judgement,2
3242,jaws,2
3243,januray,2
3244,janseen,2
3245,ixekizumab,2
3246,ivx,2
3247,iv,2
3248,itiching,2
3249,ithcy,2
3250,ithcing,2
3251,ith,2
3252,itcing,2
3253,itches,2
3254,italian,2
3255,intp,2
3256,intermitten,2
3257,interferes,2
3258,interfered,2
3259,intensly,2
3260,instal,2
3261,inpatinet,2
3262,injx,2
3263,injectables,2
3264,initialy,2
3265,inital,2
3266,inhalor,2
3267,inhaled,2
3268,inhad,2
3269,inection,2
3270,indapamide,2
3271,incontenece,2
3272,inchx,2
3273,inact,2
3274,impoved,2
3275,impella,2
3276,immunosuppression,2
3277,immodium,2
3278,immobilizer,2
3279,immed,2
3280,img,2
3281,ime,2
3282,ild,2
3283,iiia,2
3284,iih,2
3285,iia,2
3286,igel,2
3287,identif,2
3288,icky,2
3289,ichyness,2
3290,ibrutinib,2
3291,ibruprofen,2
3292,hypromellose,2
3293,hypovolemic,2
3294,hypovolemia,2
3295,hypoperfusion,2
3296,hypoglycaemia,2
3297,hypoacusis,2
3298,hypervolemia,2
3299,hyperventilating,2
3300,hyperuricemia,2
3301,hypermobility,2
3302,hyperlordosis,2
3303,hyperenhancement,2
3304,hyperdynamic,2
3305,hydroxyurea,2
3306,hydrochlorzide,2
3307,hydrochloroth,2
3308,hvalve,2
3309,hurts,2
3310,hrdrocortisone,2
3311,horseness,2
3312,hornets,2
3313,hopital,2
3314,hivea,2
3315,hidroclorotiazida,2
3316,hhs,2
3317,hhn,2
3318,hgba,2
3319,hfpef,2
3320,hfnc,2
3321,hfi,2
3322,herpatic,2
3323,herbs,2
3324,hemotologist,2
3325,hemophagocytic,2
3326,hemoccult,2
3327,hemmoragic,2
3328,hemineglect,2
3329,hemicranial,2
3330,hellucinogenic,2
3331,helicobacter,2
3332,hedache,2
3333,heavier,2
3334,heaved,2
3335,hears,2
3336,headness,2
3337,headahce,2
3338,heache,2
3339,heachache,2
3340,hcw,2
3341,hci,2
3342,hardened,2
3343,hallpike,2
3344,haldol,2
3345,haemochromatosis,2
3346,gumball,2
3347,gullian,2
3348,guillen,2
3349,grandchildren,2
3350,gps,2
3351,gov,2
3352,golytle,2
3353,goggles,2
3354,gmt,2
3355,glycopyrrolate,2
3356,glycinate,2
3357,glutamate,2
3358,glucophage,2
3359,gliclazide,2
3360,glabra,2
3361,gine,2
3362,giltuss,2
3363,gillian,2
3364,gfr,2
3365,geri,2
3366,geodon,2
3367,gcs,2
3368,garbled,2
3369,ganciclovir,2
3370,galcanezumab,2
3371,galbladder,2
3372,galactomannan,2
3373,gagging,2
3374,gadavist,2
3375,ftt,2
3376,fsb,2
3377,forhead,2
3378,forearms,2
3379,folfiri,2
3380,foggyness,2
3381,fluvoxamine,2
3382,fluvastatin,2
3383,fluorophosphate,2
3384,fluocinonide,2
3385,fluctuates,2
3386,fluctuance,2
3387,flucelvax,2
3388,flexar,2
3389,flem,2
3390,flashback,2
3391,fibrilation,2
3392,fibo,2
3393,fevere,2
3394,fev,2
3395,fetoprotein,2
3396,feosol,2
3397,felodipine,2
3398,feburary,2
3399,fax,2
3400,fatiuge,2
3401,fasenra,2
3402,farenheit,2
3403,famvir,2
3404,famotidin,2
3405,famotadine,2
3406,failed,2
3407,faeces,2
3408,facemask,2
3409,facebook,2
3410,eylea,2
3411,eyestiredness,2
3412,eyelids,2
3413,eyedrops,2
3414,extends,2
3415,exposures,2
3416,explor,2
3417,expelled,2
3418,exipration,2
3419,exhales,2
3420,exerted,2
3421,exercycle,2
3422,exercising,2
3423,exenatide,2
3424,excederin,2
3425,evista,2
3426,evet,2
3427,everytime,2
3428,evar,2
3429,evaled,2
3430,euthyrox,2
3431,euthanized,2
3432,eustachian,2
3433,eurphoria,2
3434,etco,2
3435,estrace,2
3436,esta,2
3437,erythemia,2
3438,erythemal,2
3439,ertapenem,2
3440,erenumab,2
3441,equina,2
3442,epoprostenol,2
3443,epinephren,2
3444,eohd,2
3445,entre,2
3446,entecavir,2
3447,english,2
3448,endo,2
3449,emergnecy,2
3450,emergen,2
3451,embolization,2
3452,elyce,2
3453,elu,2
3454,elbowthat,2
3455,elavil,2
3456,ejue,2
3457,ehlers,2
3458,egpa,2
3459,egcg,2
3460,efflusion,2
3461,effient,2
3462,eent,2
3463,edc,2
3464,dyslipidaemia,2
3465,dutasteride,2
3466,duricef,2
3467,duexis,2
3468,dsdna,2
3469,dsa,2
3470,dryer,2
3471,dpt,2
3472,dost,2
3473,donut,2
3474,dnp,2
3475,dizzeness,2
3476,diziness,2
3477,dix,2
3478,diu,2
3479,distended,2
3480,dissipates,2
3481,dispatched,2
3482,disorientated,2
3483,diskectomy,2
3484,discombobulated,2
3485,discombobulate,2
3486,discarged,2
3487,diphehydramine,2
3488,diebities,2
3489,dicycloverine,2
3490,diarrehia,2
3491,diarreha,2
3492,diareah,2
3493,diag,2
3494,deyhydration,2
3495,dexmethylphenidate,2
3496,dexamethazone,2
3497,dex,2
3498,devloped,2
3499,determines,2
3500,designated,2
3501,dermititis,2
3502,depleted,2
3503,depends,2
3504,demadex,2
3505,deltopectoral,2
3506,deltiod,2
3507,delsym,2
3508,deliria,2
3509,del,2
3510,decardron,2
3511,decarboxylase,2
3512,debridement,2
3513,debilitating,2
3514,ddx,2
3515,dcis,2
3516,dci,2
3517,dbp,2
3518,daycare,2
3519,daugther,2
3520,daptacel,2
3521,danlos,2
3522,danazol,2
3523,cynara,2
3524,cryotherapy,2
3525,cryoablation,2
3526,crud,2
3527,crosslink,2
3528,crna,2
3529,creme,2
3530,covis,2
3531,cory,2
3532,cortison,2
3533,copay,2
3534,contributing,2
3535,contributed,2
3536,contrave,2
3537,contraindicated,2
3538,continuing,2
3539,continously,2
3540,contains,2
3541,contacting,2
3542,constipated,2
3543,conjunctivae,2
3544,confrontational,2
3545,confetti,2
3546,condo,2
3547,computed,2
3548,compromised,2
3549,completing,2
3550,comp,2
3551,combipatch,2
3552,cologne,2
3553,colestyramine,2
3554,colestipol,2
3555,cohabitated,2
3556,codition,2
3557,codein,2
3558,coded,2
3559,cobid,2
3560,cobas,2
3561,cobalamin,2
3562,clozapine,2
3563,clobazam,2
3564,clininc,2
3565,clincal,2
3566,cleocin,2
3567,clementine,2
3568,ciwa,2
3569,citrullinated,2
3570,cimzia,2
3571,cidp,2
3572,churg,2
3573,chorizo,2
3574,choreoathetoid,2
3575,cholestyramine,2
3576,cholecysitis,2
3577,cholangiocarcinoma,2
3578,chlortalidone,2
3579,chlorpheniramine,2
3580,chlorphenamine,2
3581,chillspatient,2
3582,chillls,2
3583,chiils,2
3584,chiills,2
3585,chested,2
3586,checklist,2
3587,cheated,2
3588,changing,2
3589,chamomile,2
3590,chairside,2
3591,cgm,2
3592,cetrizine,2
3593,cesarean,2
3594,certolizumab,2
3595,certifies,2
3596,cephlexin,2
3597,cephalosporins,2
3598,cephalaxin,2
3599,censation,2
3600,cellultis,2
3601,cellcept,2
3602,ceftazidime,2
3603,cefatrizine,2
3604,cecum,2
3605,cdu,2
3606,ccvid,2
3607,ccp,2
3608,cbgs,2
3609,cashews,2
3610,carotids,2
3611,carmellose,2
3612,cardura,2
3613,cardunculus,2
3614,cardovascular,2
3615,cardioverted,2
3616,cardioversions,2
3617,cardiothoracic,2
3618,cardioembolic,2
3619,cardiazem,2
3620,cardene,2
3621,carbs,2
3622,carb,2
3623,captured,2
3624,canina,2
3625,calmed,2
3626,calfs,2
3627,caine,2
3628,cafe,2
3629,caduet,2
3630,cadiac,2
3631,bydureon,2
3632,bvm,2
3633,burping,2
3634,btnp,2
3635,bsc,2
3636,bronchospasms,2
3637,bromelain,2
3638,broca,2
3639,brexpiprazole,2
3640,breastmilk,2
3641,braxton,2
3642,brachioplexus,2
3643,bottoms,2
3644,blockages,2
3645,blisovi,2
3646,bleedings,2
3647,bivigam,2
3648,bismal,2
3649,biopsies,2
3650,biomarkers,2
3651,bimatoprost,2
3652,bifidum,2
3653,biba,2
3654,bialteral,2
3655,bi,2
3656,betadex,2
3657,benralizumab,2
3658,bengay,2
3659,benedryll,2
3660,benadyl,2
3661,belowinjection,2
3662,belowboth,2
3663,belabored,2
3664,begain,2
3665,becuase,2
3666,bcg,2
3667,baricitinib,2
3668,barcode,2
3669,bamlanivumab,2
3670,bactroban,2
3671,azor,2
3672,axonopathy,2
3673,axilar,2
3674,aweful,2
3675,awaking,2
3676,auvi,2
3677,automate,2
3678,auth,2
3679,audiograms,2
3680,att,2
3681,atorvastin,2
3682,atomoxetine,2
3683,atleast,2
3684,ater,2
3685,assymetric,2
3686,assoc,2
3687,assited,2
3688,arteries,2
3689,arrives,2
3690,arimidex,2
3691,arava,2
3692,aqrt,2
3693,apxaban,2
3694,aproximately,2
3695,appts,2
3696,approxmately,2
3697,approximatley,2
3698,approached,2
3699,applying,2
3700,apn,2
3701,aooe,2
3702,anxiolysis,2
3703,antiobiotics,2
3704,answered,2
3705,angiotensin,2
3706,ang,2
3707,aneurysms,2
3708,anecdotally,2
3709,anca,2
3710,amphiphysin,2
3711,amoxil,2
3712,amoxicilin,2
3713,amgen,2
3714,ambulating,2
3715,amblitory,2
3716,aloh,2
3717,aloc,2
3718,allertec,2
3719,allergan,2
3720,alirocumab,2
3721,alfuzosin,2
3722,alegra,2
3723,airways,2
3724,airlifted,2
3725,aimovig,2
3726,aiha,2
3727,agencys,2
3728,affixed,2
3729,affexor,2
3730,afb,2
3731,adv,2
3732,adriamycin,2
3733,adrenalin,2
3734,administation,2
3735,adminestered,2
3736,adjuvanted,2
3737,ademetionine,2
3738,adema,2
3739,actuate,2
3740,actos,2
3741,ackes,2
3742,acetylcysteine,2
3743,acetylcarnitine,2
3744,acetaminohen,2
3745,acdf,2
3746,accucheck,2
3747,abreva,2
3748,abdominopelvic,2
3749,abc,2
3750,abated,2
3751,abaloparatide,2
3752,aat,2
3753,zyxal,1
3754,zytrec,1
3755,zytiga,1
3756,zyterec,1
3757,zysa,1
3758,zyretec,1
3759,zyretc,1
3760,zyertec,1
3761,zurtec,1
3762,zpak,1
3763,zostervac,1
3764,zosterrelated,1
3765,zortress,1
3766,zoran,1
3767,zonisamide,1
3768,zonegran,1
3769,zoltan,1
3770,zolfran,1
3771,zolanas,1
3772,zol,1
3773,zofram,1
3774,zofan,1
3775,zlzoa,1
3776,zirtec,1
3777,zirgan,1
3778,zio,1
3779,zinger,1
3780,ziac,1
3781,zetec,1
3782,zestril,1
3783,zertex,1
3784,zertek,1
3785,zertec,1
3786,zelnorm,1
3787,zarelto,1
3788,zapped,1
3789,zanax,1
3790,zanamivir,1
3791,zaldiar,1
3792,yukky,1
3793,yukkiness,1
3794,yhours,1
3795,yesterdat,1
3796,yeasterday,1
3797,yearrs,1
3798,yankee,1
3799,xywav,1
3800,xylometazonline,1
3801,xylocaine,1
3802,xygen,1
3803,xxx,1
3804,xweek,1
3805,xultophy,1
3806,xulane,1
3807,xtra,1
3808,xtimes,1
3809,xophenex,1
3810,xml,1
3811,xiidra,1
3812,xhills,1
3813,xgeva,1
3814,xeralto,1
3815,xdx,1
3816,xavier,1
3817,xarm,1
3818,xalatan,1
3819,wyeth,1
3820,www,1
3821,wuth,1
3822,wtih,1
3823,wthin,1
3824,wrse,1
3825,wround,1
3826,wrisg,1
3827,wosened,1
3828,worthwhile,1
3829,worsneing,1
3830,workstation,1
3831,worksheet,1
3832,workmed,1
3833,workmate,1
3834,wores,1
3835,woozieness,1
3836,wonka,1
3837,womens,1
3838,wokeup,1
3839,wml,1
3840,wlbow,1
3841,wkns,1
3842,witth,1
3843,withrvr,1
3844,withiin,1
3845,withexcrutiating,1
3846,withdrew,1
3847,withdrawl,1
3848,wimp,1
3849,wilty,1
3850,wilms,1
3851,willa,1
3852,wil,1
3853,wierd,1
3854,whth,1
3855,whoosy,1
3856,wholel,1
3857,whiteout,1
3858,whipple,1
3859,whioe,1
3860,whileamb,1
3861,whererever,1
3862,wher,1
3863,whelt,1
3864,whe,1
3865,wfi,1
3866,werid,1
3867,werenot,1
3868,welbutrin,1
3869,wekness,1
3870,weightlifter,1
3871,weighs,1
3872,weid,1
3873,wegener,1
3874,weeknd,1
3875,weds,1
3876,webcovid,1
3877,weaklness,1
3878,weakkess,1
3879,weakess,1
3880,weakeness,1
3881,wdwn,1
3882,wdl,1
3883,waveform,1
3884,waterpik,1
3885,wasnted,1
3886,wasmade,1
3887,washcloths,1
3888,wasgiven,1
3889,wasd,1
3890,wasable,1
3891,wasa,1
3892,warms,1
3893,warma,1
3894,warfin,1
3895,walrm,1
3896,walkiing,1
3897,wakeup,1
3898,waits,1
3899,waitlist,1
3900,vytorin,1
3901,vyfemla,1
3902,vulvodynia,1
3903,vtac,1
3904,vsd,1
3905,vqaccine,1
3906,vonwillebrand,1
3907,vomting,1
3908,vomitx,1
3909,vomitng,1
3910,vomite,1
3911,vominting,1
3912,voluma,1
3913,volluma,1
3914,volcite,1
3915,voise,1
3916,vointing,1
3917,vizor,1
3918,vivelle,1
3919,vitron,1
3920,vitials,1
3921,vitex,1
3922,vitd,1
3923,vitb,1
3924,vitaminas,1
3925,vitamiin,1
3926,vitafusion,1
3927,visuospatial,1
3928,visualized,1
3929,visons,1
3930,visits,1
3931,visisted,1
3932,visian,1
3933,viruses,1
3934,virtua,1
3935,virtigo,1
3936,viro,1
3937,virion,1
3938,viraemia,1
3939,vincristine,1
3940,vincomyacin,1
3941,vigrous,1
3942,vienva,1
3943,videochat,1
3944,vida,1
3945,vics,1
3946,vicks,1
3947,vibryd,1
3948,vibramiacin,1
3949,viagra,1
3950,viactiv,1
3951,vfc,1
3952,vey,1
3953,vessiculations,1
3954,vessicular,1
3955,vesices,1
3956,verum,1
3957,vertido,1
3958,vertebroplasty,1
3959,vertabrae,1
3960,versa,1
3961,vers,1
3962,verry,1
3963,vero,1
3964,verifying,1
3965,vericose,1
3966,veramyst,1
3967,venturi,1
3968,ventriculomegaly,1
3969,ventriculations,1
3970,ventricularly,1
3971,ventilor,1
3972,ventillator,1
3973,ventillation,1
3974,ventilated,1
3975,venogram,1
3976,velcade,1
3977,vegal,1
3978,veers,1
3979,vechile,1
3980,vba,1
3981,vavcine,1
3982,vatigue,1
3983,vastus,1
3984,vasovagel,1
3985,vasopresor,1
3986,vasoflex,1
3987,vasodilatory,1
3988,vascath,1
3989,varying,1
3990,varivax,1
3991,varius,1
3992,varis,1
3993,varients,1
3994,variceal,1
3995,vares,1
3996,vaping,1
3997,vanishpoint,1
3998,vamc,1
3999,valpex,1
4000,valorated,1
4001,valleys,1
4002,valisone,1
4003,valacylovir,1
4004,valacyclocir,1
4005,vago,1
4006,vagifem,1
4007,vaer,1
4008,vacianted,1
4009,vacdine,1
4010,vaccineseen,1
4011,vaccinedose,1
4012,vaccinec,1
4013,vaccinationa,1
4014,vaccinating,1
4015,vaccinatin,1
4016,vaccie,1
4017,vaccication,1
4018,vaacine,1
4019,uyp,1
4020,utricaria,1
4021,utput,1
4022,utilizes,1
4023,utc,1
4024,ususal,1
4025,ushered,1
4026,usf,1
4027,useable,1
4028,usal,1
4029,urticarriapruritus,1
4030,urtiaria,1
4031,urti,1
4032,urrelvy,1
4033,uroxatral,1
4034,urostomy,1
4035,urocit,1
4036,uriticariapruritus,1
4037,uriticaria,1
4038,urinited,1
4039,urinates,1
4040,ureteroscopy,1
4041,uptitrated,1
4042,upperpart,1
4043,upperlegs,1
4044,upped,1
4045,upoload,1
4046,upmc,1
4047,upload,1
4048,upgraid,1
4049,upgoing,1
4050,upand,1
4051,upadacitinib,1
4052,unysom,1
4053,unysan,1
4054,untilweek,1
4055,unsusual,1
4056,unsucessfully,1
4057,unspeciied,1
4058,unresponsvie,1
4059,unrelate,1
4060,unlab,1
4061,unknwon,1
4062,unknonwn,1
4063,unknonw,1
4064,unknonn,1
4065,unkniwn,1
4066,unkn,1
4067,ung,1
4068,unexpectantly,1
4069,uneasyness,1
4070,undressing,1
4071,undertaken,1
4072,understant,1
4073,undersides,1
4074,underlined,1
4075,underher,1
4076,underdoes,1
4077,uncrontrollably,1
4078,uncontroled,1
4079,uncontroably,1
4080,uncontollable,1
4081,unconcsious,1
4082,uncles,1
4083,unbelivable,1
4084,unbearbly,1
4085,unbareable,1
4086,unasyn,1
4087,umulize,1
4088,umb,1
4089,ultrasonography,1
4090,ultracold,1
4091,ultracet,1
4092,ultiple,1
4093,ulstrasound,1
4094,ues,1
4095,ucc,1
4096,ubrevly,1
4097,uber,1
4098,uable,1
4099,uab,1
4100,tyvaso,1
4101,typeestablished,1
4102,typed,1
4103,tymlos,1
4104,tylonel,1
4105,tylonal,1
4106,tylinol,1
4107,tylenot,1
4108,tyleno,1
4109,tylenl,1
4110,tylelol,1
4111,tylanol,1
4112,tyl,1
4113,tyenelol,1
4114,tyelonol,1
4115,txf,1
4116,txed,1
4117,txa,1
4118,twoweeks,1
4119,twos,1
4120,twmples,1
4121,twmp,1
4122,twingey,1
4123,twerking,1
4124,tvs,1
4125,tuyesday,1
4126,tussin,1
4127,turno,1
4128,turbuhaler,1
4129,turadol,1
4130,tums,1
4131,tumour,1
4132,tumeric,1
4133,tueday,1
4134,tubes,1
4135,tubersol,1
4136,tthis,1
4137,tthe,1
4138,tshirt,1
4139,trulance,1
4140,troubled,1
4141,trospium,1
4142,troponing,1
4143,troponemia,1
4144,tropion,1
4145,tropin,1
4146,tronco,1
4147,trolamine,1
4148,troble,1
4149,trnasformation,1
4150,trividol,1
4151,tripoding,1
4152,tripled,1
4153,trimcinolon,1
4154,trimacinalone,1
4155,trilafon,1
4156,triglycerides,1
4157,triedness,1
4158,tricor,1
4159,triathalons,1
4160,triamcinone,1
4161,triamcin,1
4162,trialed,1
4163,treximet,1
4164,trestment,1
4165,tresiba,1
4166,treprostinil,1
4167,trendenlenberg,1
4168,treceive,1
4169,treats,1
4170,treatmens,1
4171,treatemnt,1
4172,treatements,1
4173,treatement,1
4174,treament,1
4175,trazodon,1
4176,travatan,1
4177,trasnported,1
4178,trasnferred,1
4179,trasfered,1
4180,trapsorted,1
4181,tranxene,1
4182,transvenous,1
4183,transtympanic,1
4184,transprted,1
4185,transiet,1
4186,transfussion,1
4187,transependymal,1
4188,transcriptase,1
4189,transamintiis,1
4190,traning,1
4191,tranfer,1
4192,tramdol,1
4193,trajenta,1
4194,trafered,1
4195,tradjenta,1
4196,tracking,1
4197,trachycardia,1
4198,traced,1
4199,tpo,1
4200,tpn,1
4201,toxoplasma,1
4202,toviaz,1
4203,toso,1
4204,torsal,1
4205,torodol,1
4206,torodal,1
4207,tordol,1
4208,toradil,1
4209,topoical,1
4210,topicals,1
4211,topcid,1
4212,topamate,1
4213,toothpaste,1
4214,tooo,1
4215,tood,1
4216,tonque,1
4217,tomorow,1
4218,tomatoes,1
4219,tollerable,1
4220,tohospital,1
4221,toer,1
4222,tobillo,1
4223,tngling,1
4224,tnfi,1
4225,tnf,1
4226,tms,1
4227,tmprss,1
4228,tmh,1
4229,tmep,1
4230,tko,1
4231,tje,1
4232,tizanadine,1
4233,tital,1
4234,tirosint,1
4235,tirid,1
4236,tirednes,1
4237,tiredeness,1
4238,tips,1
4239,tinnutis,1
4240,tinlging,1
4241,tinitus,1
4242,tinglyness,1
4243,tinglling,1
4244,tingliness,1
4245,tinglin,1
4246,tinging,1
4247,tingiling,1
4248,timoptic,1
4249,timgle,1
4250,timewe,1
4251,timespan,1
4252,tilll,1
4253,tikosyn,1
4254,tihe,1
4255,tightens,1
4256,tighness,1
4257,tigecycline,1
4258,tigan,1
4259,tici,1
4260,tiastroke,1
4261,tiastoke,1
4262,thyromegaly,1
4263,thyriod,1
4264,thurday,1
4265,ths,1
4266,thryoid,1
4267,throwup,1
4268,througfht,1
4269,throte,1
4270,throst,1
4271,thromembolic,1
4272,thromboxis,1
4273,thrombophilia,1
4274,thrombolytic,1
4275,thromboembolectomy,1
4276,thrombocytomenia,1
4277,thrombi,1
4278,throid,1
4279,throbocytapenia,1
4280,throbectomy,1
4281,throatpain,1
4282,thristy,1
4283,thrirsty,1
4284,threwup,1
4285,threating,1
4286,thrat,1
4287,thraot,1
4288,thr,1
4289,thowing,1
4290,thous,1
4291,thorughout,1
4292,thord,1
4293,thorazine,1
4294,thorat,1
4295,thoat,1
4296,thit,1
4297,thiopental,1
4298,thiomersal,1
4299,thins,1
4300,thinkin,1
4301,thimerisol,1
4302,thier,1
4303,thich,1
4304,theupper,1
4305,thermoscan,1
4306,thermoregulate,1
4307,thermophilus,1
4308,thermarisol,1
4309,thermacare,1
4310,therepy,1
4311,therapists,1
4312,therafeter,1
4313,themself,1
4314,theated,1
4315,theapies,1
4316,theanine,1
4317,thalmus,1
4318,tfts,1
4319,tetrahydrozoline,1
4320,tetaus,1
4321,testicles,1
4322,terriblevomiting,1
4323,termperature,1
4324,terbutaline,1
4325,tequin,1
4326,tenstion,1
4327,tensioned,1
4328,tenniis,1
4329,tenitus,1
4330,tengo,1
4331,tenectaplase,1
4332,tendor,1
4333,tendinopathy,1
4334,tenderserness,1
4335,temprature,1
4336,tempral,1
4337,temples,1
4338,tempeture,1
4339,tempertature,1
4340,temperatures,1
4341,temparture,1
4342,temoprary,1
4343,telmed,1
4344,telework,1
4345,televideo,1
4346,teleophone,1
4347,teleneurology,1
4348,telemet,1
4349,telehleath,1
4350,teleheath,1
4351,teledmed,1
4352,telecons,1
4353,telahealth,1
4354,tejocote,1
4355,tegaderm,1
4356,techs,1
4357,tecfidera,1
4358,tears,1
4359,tcp,1
4360,tcell,1
4361,tcc,1
4362,tbl,1
4363,tbe,1
4364,taytulla,1
4365,tastewhich,1
4366,tast,1
4367,tasing,1
4368,tashe,1
4369,tase,1
4370,targetoid,1
4371,taquicardia,1
4372,tapendalol,1
4373,tapazole,1
4374,tansverse,1
4375,tangerine,1
4376,tanacetum,1
4377,taltz,1
4378,talamo,1
4379,takjng,1
4380,takingsteroid,1
4381,takeout,1
4382,takeaway,1
4383,tailspin,1
4384,tahycardic,1
4385,taekwondo,1
4386,tacycardia,1
4387,tackycardia,1
4388,tachypnoea,1
4389,tachypenia,1
4390,tachyarrhythmias,1
4391,tachicardia,1
4392,tachcardia,1
4393,tachacardic,1
4394,tachacardia,1
4395,tacchycardic,1
4396,tabblet,1
4397,szr,1
4398,systolically,1
4399,systane,1
4400,systaine,1
4401,sysotlically,1
4402,sysmtoms,1
4403,sysmptom,1
4404,syringle,1
4405,sypmtoms,1
4406,sypmptomes,1
4407,synthyroid,1
4408,synocpal,1
4409,synocopalepisode,1
4410,synjardy,1
4411,synephrine,1
4412,syndrom,1
4413,syndome,1
4414,syncoped,1
4415,symtuza,1
4416,symtpom,1
4417,symptos,1
4418,symptions,1
4419,symproms,1
4420,sympoms,1
4421,symotoms,1
4422,symetrical,1
4423,sycope,1
4424,sycnope,1
4425,sxm,1
4426,swooney,1
4427,swollow,1
4428,swollon,1
4429,swolling,1
4430,swolle,1
4431,swets,1
4432,swenllen,1
4433,swellng,1
4434,swellling,1
4435,swellingwith,1
4436,swellin,1
4437,swelli,1
4438,sweling,1
4439,sweilling,1
4440,swallon,1
4441,swalloing,1
4442,swall,1
4443,swabs,1
4444,swabars,1
4445,svr,1
4446,svh,1
4447,svaccine,1
4448,sustenna,1
4449,suspious,1
4450,suspine,1
